GAME_ID,GAME_DATE,SEASON_TYPE,HOME_TEAM_ID,HOME_TEAM_ABBREVIATION,HOME_TEAM_NAME,AWAY_TEAM_ID,AWAY_TEAM_ABBREVIATION,AWAY_TEAM_NAME,HOME_POINTS,AWAY_POINTS
0012400001,2024-10-04,Regular Season,1610612743,DEN,Denver Nuggets,1610612738,BOS,Boston Celtics,103,107
0012400002,2024-10-04,Regular Season,1610612762,UTA,Utah Jazz,15020,NZB,New Zealand Breakers,116,87
0012400003,2024-10-04,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves,107,124
0012400004,2024-10-05,Regular Season,1610612746,LAC,LA Clippers,1610612744,GSW,Golden State Warriors,90,91
0012400005,2024-10-06,Regular Season,1610612738,BOS,Boston Celtics,1610612743,DEN,Denver Nuggets,130,104
0012400006,2024-10-06,Regular Season,1610612766,CHA,Charlotte Hornets,1610612752,NYK,New York Knicks,109,111
0012400007,2024-10-06,Regular Season,1610612761,TOR,Toronto Raptors,1610612764,WAS,Washington Wizards,125,98
0012400008,2024-10-06,Regular Season,1610612765,DET,Detroit Pistons,1610612749,MIL,Milwaukee Bucks,120,87
0012400009,2024-10-06,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612756,PHX,Phoenix Suns,114,118
0012400010,2024-10-07,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612753,ORL,Orlando Magic,106,104
0012400011,2024-10-07,Regular Season,1610612755,PHI,Philadelphia 76ers,15020,NZB,New Zealand Breakers,139,84
0012400012,2024-10-07,Regular Season,1610612742,DAL,Dallas Mavericks,1610612763,MEM,Memphis Grizzlies,116,121
0012400013,2024-10-07,Regular Season,1610612759,SAS,San Antonio Spurs,1610612760,OKC,Oklahoma City Thunder,107,112
0012400014,2024-10-07,Regular Season,1610612762,UTA,Utah Jazz,1610612745,HOU,Houston Rockets,122,113
0012400015,2024-10-08,Regular Season,1610612766,CHA,Charlotte Hornets,1610612748,MIA,Miami Heat,111,108
0012400016,2024-10-08,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612741,CHI,Chicago Bulls,112,116
0012400017,2024-10-08,Regular Season,1610612765,DET,Detroit Pistons,1610612756,PHX,Phoenix Suns,97,105
0012400018,2024-10-08,Regular Season,1610612737,ATL,Atlanta Hawks,1610612754,IND,Indiana Pacers,131,130
0012400019,2024-10-08,Regular Season,1610612746,LAC,LA Clippers,1610612751,BKN,Brooklyn Nets,115,106
0012400020,2024-10-09,Regular Season,1610612752,NYK,New York Knicks,1610612764,WAS,Washington Wizards,117,94
0012400021,2024-10-09,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612745,HOU,Houston Rockets,113,122
0012400022,2024-10-09,Regular Season,1610612759,SAS,San Antonio Spurs,1610612753,ORL,Orlando Magic,107,97
0012400023,2024-10-09,Regular Season,1610612758,SAC,Sacramento Kings,1610612744,GSW,Golden State Warriors,112,122
0012400024,2024-10-10,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612754,IND,Indiana Pacers,117,129
0012400025,2024-10-16,Regular Season,1610612748,MIA,Miami Heat,1610612737,ATL,Atlanta Hawks,120,111
0012400026,2024-10-10,Regular Season,1610612742,DAL,Dallas Mavericks,1610612762,UTA,Utah Jazz,102,107
0012400027,2024-10-10,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612766,CHA,Charlotte Hornets,94,119
0012400028,2024-10-10,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612747,LAL,Los Angeles Lakers,102,107
0012400029,2024-10-10,Regular Season,1610612760,OKC,Oklahoma City Thunder,15020,NZB,New Zealand Breakers,117,89
0012400031,2024-10-11,Regular Season,1610612764,WAS,Washington Wizards,1610612761,TOR,Toronto Raptors,113,95
0012400032,2024-10-11,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612755,PHI,Philadelphia 76ers,121,111
0012400033,2024-10-11,Regular Season,1610612744,GSW,Golden State Warriors,1610612758,SAC,Sacramento Kings,109,106
0012400034,2024-10-11,Regular Season,1610612756,PHX,Phoenix Suns,1610612765,DET,Detroit Pistons,91,109
0012400035,2024-10-11,Regular Season,1610612746,LAC,LA Clippers,1610612757,POR,Portland Trail Blazers,101,99
0012400036,2024-10-12,Regular Season,1610612738,BOS,Boston Celtics,1610612755,PHI,Philadelphia 76ers,139,89
0012400037,2024-10-12,Regular Season,1610612741,CHI,Chicago Bulls,1610612763,MEM,Memphis Grizzlies,121,124
0012400038,2024-10-12,Regular Season,1610612759,SAS,San Antonio Spurs,1610612762,UTA,Utah Jazz,126,120
0012400039,2024-10-13,Regular Season,1610612748,MIA,Miami Heat,1610612740,NOP,New Orleans Pelicans,101,99
0012400040,2024-10-13,Regular Season,1610612752,NYK,New York Knicks,1610612750,MIN,Minnesota Timberwolves,115,110
0012400041,2024-10-13,Regular Season,1610612758,SAC,Sacramento Kings,1610612757,POR,Portland Trail Blazers,85,105
0012400042,2024-10-13,Regular Season,1610612738,BOS,Boston Celtics,1610612761,TOR,Toronto Raptors,115,111
0012400043,2024-10-13,Regular Season,1610612743,DEN,Denver Nuggets,1610612756,PHX,Phoenix Suns,114,118
0012400044,2024-10-13,Regular Season,1610612744,GSW,Golden State Warriors,1610612765,DET,Detroit Pistons,111,93
0012400045,2024-10-14,Regular Season,1610612754,IND,Indiana Pacers,1610612763,MEM,Memphis Grizzlies,116,120
0012400046,2024-10-14,Regular Season,1610612737,ATL,Atlanta Hawks,1610612755,PHI,Philadelphia 76ers,89,104
0012400047,2024-10-14,Regular Season,1610612751,BKN,Brooklyn Nets,1610612764,WAS,Washington Wizards,131,92
0012400048,2024-10-14,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612741,CHI,Chicago Bulls,111,107
0012400049,2024-10-14,Regular Season,1610612746,LAC,LA Clippers,1610612742,DAL,Dallas Mavericks,110,96
0012400050,2024-10-15,Regular Season,1610612761,TOR,Toronto Raptors,1610612738,BOS,Boston Celtics,119,118
0012400051,2024-10-15,Regular Season,1610612748,MIA,Miami Heat,1610612759,SAS,San Antonio Spurs,120,117
0012400052,2024-10-15,Regular Season,1610612752,NYK,New York Knicks,1610612766,CHA,Charlotte Hornets,111,105
0012400053,2024-10-15,Regular Season,1610612745,HOU,Houston Rockets,1610612740,NOP,New Orleans Pelicans,118,98
0012400054,2024-10-15,Regular Season,1610612743,DEN,Denver Nuggets,1610612760,OKC,Oklahoma City Thunder,94,124
0012400055,2024-10-15,Regular Season,1610612762,UTA,Utah Jazz,1610612758,SAC,Sacramento Kings,117,114
0012400056,2024-10-15,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612744,GSW,Golden State Warriors,97,111
0012400057,2024-10-16,Regular Season,1610612765,DET,Detroit Pistons,1610612739,CLE,Cleveland Cavaliers,108,92
0012400058,2024-10-16,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612751,BKN,Brooklyn Nets,117,95
0012400059,2024-10-16,Regular Season,1610612741,CHI,Chicago Bulls,1610612750,MIN,Minnesota Timberwolves,125,123
0012400060,2024-10-16,Regular Season,1610612757,POR,Portland Trail Blazers,15025,ULM,Ratiopharm Ulm,111,100
0012400061,2024-10-17,Regular Season,1610612754,IND,Indiana Pacers,1610612766,CHA,Charlotte Hornets,121,116
0012400062,2024-10-17,Regular Season,1610612742,DAL,Dallas Mavericks,1610612749,MIL,Milwaukee Bucks,109,84
0012400063,2024-10-17,Regular Season,1610612745,HOU,Houston Rockets,1610612759,SAS,San Antonio Spurs,129,107
0012400064,2024-10-17,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612737,ATL,Atlanta Hawks,104,99
0012400065,2024-10-17,Regular Season,1610612756,PHX,Phoenix Suns,1610612747,LAL,Los Angeles Lakers,122,128
0012400066,2024-10-17,Regular Season,1610612746,LAC,LA Clippers,1610612758,SAC,Sacramento Kings,113,91
0012400067,2024-10-18,Regular Season,1610612753,ORL,Orlando Magic,1610612755,PHI,Philadelphia 76ers,114,99
0012400068,2024-10-18,Regular Season,1610612764,WAS,Washington Wizards,1610612752,NYK,New York Knicks,118,117
0012400069,2024-10-18,Regular Season,1610612751,BKN,Brooklyn Nets,1610612761,TOR,Toronto Raptors,112,116
0012400070,2024-10-18,Regular Season,1610612741,CHI,Chicago Bulls,1610612739,CLE,Cleveland Cavaliers,139,137
0012400071,2024-10-18,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612748,MIA,Miami Heat,109,114
0012400072,2024-10-17,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612743,DEN,Denver Nuggets,126,132
0012400073,2024-10-18,Regular Season,1610612757,POR,Portland Trail Blazers,1610612762,UTA,Utah Jazz,124,86
0012400074,2024-10-18,Regular Season,1610612744,GSW,Golden State Warriors,1610612747,LAL,Los Angeles Lakers,132,74
0022400001,2024-11-12,Regular Season,1610612738,BOS,Boston Celtics,1610612737,ATL,Atlanta Hawks,116,117
0022400002,2024-11-12,Regular Season,1610612765,DET,Detroit Pistons,1610612748,MIA,Miami Heat,123,121
0022400003,2024-11-12,Regular Season,1610612753,ORL,Orlando Magic,1610612766,CHA,Charlotte Hornets,114,89
0022400004,2024-11-12,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612752,NYK,New York Knicks,99,111
0022400005,2024-11-12,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612761,TOR,Toronto Raptors,99,85
0022400006,2024-11-12,Regular Season,1610612762,UTA,Utah Jazz,1610612756,PHX,Phoenix Suns,112,120
0022400007,2024-11-12,Regular Season,1610612744,GSW,Golden State Warriors,1610612742,DAL,Dallas Mavericks,120,117
0022400008,2024-11-12,Regular Season,1610612757,POR,Portland Trail Blazers,1610612750,MIN,Minnesota Timberwolves,122,108
0022400009,2024-11-15,Regular Season,1610612754,IND,Indiana Pacers,1610612748,MIA,Miami Heat,111,124
0022400010,2024-11-15,Regular Season,1610612753,ORL,Orlando Magic,1610612755,PHI,Philadelphia 76ers,98,86
0022400011,2024-11-15,Regular Season,1610612761,TOR,Toronto Raptors,1610612765,DET,Detroit Pistons,95,99
0022400012,2024-11-15,Regular Season,1610612737,ATL,Atlanta Hawks,1610612764,WAS,Washington Wizards,129,117
0022400013,2024-11-15,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612741,CHI,Chicago Bulls,144,126
0022400014,2024-11-15,Regular Season,1610612752,NYK,New York Knicks,1610612751,BKN,Brooklyn Nets,124,122
0022400015,2024-11-15,Regular Season,1610612759,SAS,San Antonio Spurs,1610612747,LAL,Los Angeles Lakers,115,120
0022400016,2024-11-15,Regular Season,1610612745,HOU,Houston Rockets,1610612746,LAC,LA Clippers,125,104
0022400017,2024-11-15,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612743,DEN,Denver Nuggets,101,94
0022400018,2024-11-15,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612756,PHX,Phoenix Suns,99,83
0022400019,2024-11-15,Regular Season,1610612744,GSW,Golden State Warriors,1610612763,MEM,Memphis Grizzlies,123,118
0022400020,2024-11-15,Regular Season,1610612758,SAC,Sacramento Kings,1610612750,MIN,Minnesota Timberwolves,126,130
0022400021,2024-11-19,Regular Season,1610612738,BOS,Boston Celtics,1610612739,CLE,Cleveland Cavaliers,120,117
0022400022,2024-11-19,Regular Season,1610612751,BKN,Brooklyn Nets,1610612766,CHA,Charlotte Hornets,116,115
0022400023,2024-11-19,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612743,DEN,Denver Nuggets,110,122
0022400024,2024-11-19,Regular Season,1610612742,DAL,Dallas Mavericks,1610612740,NOP,New Orleans Pelicans,132,91
0022400025,2024-11-19,Regular Season,1610612759,SAS,San Antonio Spurs,1610612760,OKC,Oklahoma City Thunder,110,104
0022400026,2024-11-19,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612762,UTA,Utah Jazz,124,118
0022400027,2024-11-22,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612751,BKN,Brooklyn Nets,113,98
0022400028,2024-11-22,Regular Season,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,96,108
0022400029,2024-11-22,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612754,IND,Indiana Pacers,129,117
0022400030,2024-11-22,Regular Season,1610612741,CHI,Chicago Bulls,1610612737,ATL,Atlanta Hawks,136,122
0022400031,2024-11-22,Regular Season,1610612745,HOU,Houston Rockets,1610612757,POR,Portland Trail Blazers,116,88
0022400032,2024-11-22,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612744,GSW,Golden State Warriors,108,112
0022400033,2024-11-22,Regular Season,1610612743,DEN,Denver Nuggets,1610612742,DAL,Dallas Mavericks,120,123
0022400034,2024-11-22,Regular Season,1610612746,LAC,LA Clippers,1610612758,SAC,Sacramento Kings,104,88
0022400035,2024-11-26,Regular Season,1610612764,WAS,Washington Wizards,1610612741,CHI,Chicago Bulls,108,127
0022400036,2024-11-26,Regular Season,1610612748,MIA,Miami Heat,1610612749,MIL,Milwaukee Bucks,103,106
0022400037,2024-11-26,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612745,HOU,Houston Rockets,111,117
0022400038,2024-11-26,Regular Season,1610612762,UTA,Utah Jazz,1610612759,SAS,San Antonio Spurs,115,128
0022400039,2024-11-26,Regular Season,1610612756,PHX,Phoenix Suns,1610612747,LAL,Los Angeles Lakers,127,100
0022400040,2024-11-29,Regular Season,1610612766,CHA,Charlotte Hornets,1610612752,NYK,New York Knicks,98,99
0022400041,2024-11-29,Regular Season,1610612737,ATL,Atlanta Hawks,1610612739,CLE,Cleveland Cavaliers,117,101
0022400042,2024-11-29,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612740,NOP,New Orleans Pelicans,120,109
0022400043,2024-11-29,Regular Season,1610612751,BKN,Brooklyn Nets,1610612753,ORL,Orlando Magic,100,123
0022400044,2024-11-29,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612746,LAC,LA Clippers,93,92
0022400045,2024-11-29,Regular Season,1610612754,IND,Indiana Pacers,1610612765,DET,Detroit Pistons,106,130
0022400046,2024-11-29,Regular Season,1610612748,MIA,Miami Heat,1610612761,TOR,Toronto Raptors,121,111
0022400047,2024-11-29,Regular Season,1610612741,CHI,Chicago Bulls,1610612738,BOS,Boston Celtics,129,138
0022400048,2024-11-29,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612760,OKC,Oklahoma City Thunder,93,101
0022400049,2024-11-29,Regular Season,1610612757,POR,Portland Trail Blazers,1610612758,SAC,Sacramento Kings,115,106
0022400050,2024-12-03,Regular Season,1610612766,CHA,Charlotte Hornets,1610612755,PHI,Philadelphia 76ers,104,110
0022400051,2024-12-03,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612764,WAS,Washington Wizards,118,87
0022400052,2024-12-03,Regular Season,1610612765,DET,Detroit Pistons,1610612749,MIL,Milwaukee Bucks,107,128
0022400053,2024-12-03,Regular Season,1610612752,NYK,New York Knicks,1610612753,ORL,Orlando Magic,121,106
0022400054,2024-12-03,Regular Season,1610612761,TOR,Toronto Raptors,1610612754,IND,Indiana Pacers,122,111
0022400055,2024-12-03,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612762,UTA,Utah Jazz,133,106
0022400056,2024-12-03,Regular Season,1610612742,DAL,Dallas Mavericks,1610612763,MEM,Memphis Grizzlies,121,116
0022400057,2024-12-03,Regular Season,1610612756,PHX,Phoenix Suns,1610612759,SAS,San Antonio Spurs,104,93
0022400058,2024-12-03,Regular Season,1610612743,DEN,Denver Nuggets,1610612744,GSW,Golden State Warriors,119,115
0022400059,2024-12-03,Regular Season,1610612758,SAC,Sacramento Kings,1610612745,HOU,Houston Rockets,120,111
0022400060,2024-12-03,Regular Season,1610612746,LAC,LA Clippers,1610612757,POR,Portland Trail Blazers,127,105
0022400061,2024-10-22,Regular Season,1610612738,BOS,Boston Celtics,1610612752,NYK,New York Knicks,132,109
0022400062,2024-10-22,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves,110,103
0022400063,2024-10-23,Regular Season,1610612765,DET,Detroit Pistons,1610612754,IND,Indiana Pacers,109,115
0022400064,2024-10-23,Regular Season,1610612737,ATL,Atlanta Hawks,1610612751,BKN,Brooklyn Nets,120,116
0022400065,2024-10-23,Regular Season,1610612748,MIA,Miami Heat,1610612753,ORL,Orlando Magic,97,116
0022400066,2024-10-23,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612749,MIL,Milwaukee Bucks,109,124
0022400067,2024-10-23,Regular Season,1610612761,TOR,Toronto Raptors,1610612739,CLE,Cleveland Cavaliers,106,136
0022400068,2024-10-23,Regular Season,1610612745,HOU,Houston Rockets,1610612766,CHA,Charlotte Hornets,105,110
0022400069,2024-10-23,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612741,CHI,Chicago Bulls,123,111
0022400070,2024-10-23,Regular Season,1610612762,UTA,Utah Jazz,1610612763,MEM,Memphis Grizzlies,124,126
0022400071,2024-10-23,Regular Season,1610612746,LAC,LA Clippers,1610612756,PHX,Phoenix Suns,113,116
0022400072,2024-10-23,Regular Season,1610612757,POR,Portland Trail Blazers,1610612744,GSW,Golden State Warriors,104,140
0022400073,2024-10-24,Regular Season,1610612764,WAS,Washington Wizards,1610612738,BOS,Boston Celtics,102,122
0022400074,2024-10-24,Regular Season,1610612742,DAL,Dallas Mavericks,1610612759,SAS,San Antonio Spurs,120,109
0022400075,2024-10-24,Regular Season,1610612743,DEN,Denver Nuggets,1610612760,OKC,Oklahoma City Thunder,87,102
0022400076,2024-10-24,Regular Season,1610612758,SAC,Sacramento Kings,1610612750,MIN,Minnesota Timberwolves,115,117
0022400077,2024-10-25,Regular Season,1610612753,ORL,Orlando Magic,1610612751,BKN,Brooklyn Nets,116,101
0022400078,2024-10-25,Regular Season,1610612761,TOR,Toronto Raptors,1610612755,PHI,Philadelphia 76ers,115,107
0022400079,2024-10-25,Regular Season,1610612737,ATL,Atlanta Hawks,1610612766,CHA,Charlotte Hornets,125,120
0022400080,2024-10-25,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612765,DET,Detroit Pistons,113,101
0022400081,2024-10-25,Regular Season,1610612752,NYK,New York Knicks,1610612754,IND,Indiana Pacers,123,98
0022400082,2024-10-25,Regular Season,1610612745,HOU,Houston Rockets,1610612763,MEM,Memphis Grizzlies,128,108
0022400083,2024-10-25,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612741,CHI,Chicago Bulls,122,133
0022400084,2024-10-25,Regular Season,1610612762,UTA,Utah Jazz,1610612744,GSW,Golden State Warriors,86,127
0022400085,2024-10-25,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612756,PHX,Phoenix Suns,123,116
0022400086,2024-10-25,Regular Season,1610612757,POR,Portland Trail Blazers,1610612740,NOP,New Orleans Pelicans,103,105
0022400087,2024-10-26,Regular Season,1610612743,DEN,Denver Nuggets,1610612746,LAC,LA Clippers,104,109
0022400088,2024-10-26,Regular Season,1610612766,CHA,Charlotte Hornets,1610612748,MIA,Miami Heat,106,114
0022400089,2024-10-26,Regular Season,1610612765,DET,Detroit Pistons,1610612738,BOS,Boston Celtics,118,124
0022400090,2024-10-26,Regular Season,1610612764,WAS,Washington Wizards,1610612739,CLE,Cleveland Cavaliers,116,135
0022400091,2024-10-26,Regular Season,1610612741,CHI,Chicago Bulls,1610612760,OKC,Oklahoma City Thunder,95,114
0022400092,2024-10-26,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612753,ORL,Orlando Magic,124,111
0022400093,2024-10-26,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612761,TOR,Toronto Raptors,112,101
0022400094,2024-10-26,Regular Season,1610612759,SAS,San Antonio Spurs,1610612745,HOU,Houston Rockets,109,106
0022400095,2024-10-26,Regular Season,1610612756,PHX,Phoenix Suns,1610612742,DAL,Dallas Mavericks,114,102
0022400096,2024-10-26,Regular Season,1610612747,LAL,Los Angeles Lakers,1610612758,SAC,Sacramento Kings,131,127
0022400097,2024-10-27,Regular Season,1610612754,IND,Indiana Pacers,1610612755,PHI,Philadelphia 76ers,114,118
0022400098,2024-10-27,Regular Season,1610612751,BKN,Brooklyn Nets,1610612749,MIL,Milwaukee Bucks,115,102
0022400099,2024-10-27,Regular Season,1610612757,POR,Portland Trail Blazers,1610612740,NOP,New Orleans Pelicans,125,103
0022400100,2024-10-27,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612737,ATL,Atlanta Hawks,128,104
0022400101,2024-10-27,Regular Season,1610612744,GSW,Golden State Warriors,1610612746,LAC,LA Clippers,104,112
0022400102,2024-10-28,Regular Season,1610612753,ORL,Orlando Magic,1610612754,IND,Indiana Pacers,119,115
0022400103,2024-10-28,Regular Season,1610612737,ATL,Atlanta Hawks,1610612764,WAS,Washington Wizards,119,121
0022400104,2024-10-28,Regular Season,1610612738,BOS,Boston Celtics,1610612749,MIL,Milwaukee Bucks,119,108
0022400105,2024-10-28,Regular Season,1610612748,MIA,Miami Heat,1610612765,DET,Detroit Pistons,106,98
0022400106,2024-10-28,Regular Season,1610612752,NYK,New York Knicks,1610612739,CLE,Cleveland Cavaliers,104,110
0022400107,2024-10-28,Regular Season,1610612761,TOR,Toronto Raptors,1610612743,DEN,Denver Nuggets,125,127
0022400108,2024-10-28,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612741,CHI,Chicago Bulls,123,126
0022400109,2024-10-28,Regular Season,1610612759,SAS,San Antonio Spurs,1610612745,HOU,Houston Rockets,101,106
0022400110,2024-10-28,Regular Season,1610612742,DAL,Dallas Mavericks,1610612762,UTA,Utah Jazz,110,102
0022400111,2024-10-28,Regular Season,1610612756,PHX,Phoenix Suns,1610612747,LAL,Los Angeles Lakers,109,105
0022400112,2024-10-28,Regular Season,1610612758,SAC,Sacramento Kings,1610612757,POR,Portland Trail Blazers,111,98
0022400113,2024-10-29,Regular Season,1610612751,BKN,Brooklyn Nets,1610612743,DEN,Denver Nuggets,139,144
0022400114,2024-10-29,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612742,DAL,Dallas Mavericks,114,120
0022400115,2024-10-29,Regular Season,1610612762,UTA,Utah Jazz,1610612758,SAC,Sacramento Kings,96,113
0022400116,2024-10-29,Regular Season,1610612744,GSW,Golden State Warriors,1610612740,NOP,New Orleans Pelicans,124,106
0022400117,2024-10-30,Regular Season,1610612766,CHA,Charlotte Hornets,1610612761,TOR,Toronto Raptors,138,133
0022400118,2024-10-30,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612747,LAL,Los Angeles Lakers,134,110
0022400119,2024-10-30,Regular Season,1610612754,IND,Indiana Pacers,1610612738,BOS,Boston Celtics,135,132
0022400120,2024-10-30,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612765,DET,Detroit Pistons,95,105
0022400121,2024-10-30,Regular Season,1610612764,WAS,Washington Wizards,1610612737,ATL,Atlanta Hawks,133,120
0022400122,2024-10-30,Regular Season,1610612748,MIA,Miami Heat,1610612752,NYK,New York Knicks,107,116
0022400123,2024-10-30,Regular Season,1610612741,CHI,Chicago Bulls,1610612753,ORL,Orlando Magic,102,99
0022400124,2024-10-30,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612751,BKN,Brooklyn Nets,106,119
0022400125,2024-10-30,Regular Season,1610612760,OKC,Oklahoma City Thunder,1610612759,SAS,San Antonio Spurs,105,93
0022400126,2024-10-30,Regular Season,1610612744,GSW,Golden State Warriors,1610612740,NOP,New Orleans Pelicans,104,89
0022400127,2024-10-30,Regular Season,1610612746,LAC,LA Clippers,1610612757,POR,Portland Trail Blazers,105,106
0022400128,2024-10-31,Regular Season,1610612763,MEM,Memphis Grizzlies,1610612749,MIL,Milwaukee Bucks,122,99
0022400129,2024-10-31,Regular Season,1610612742,DAL,Dallas Mavericks,1610612745,HOU,Houston Rockets,102,108
0022400130,2024-10-31,Regular Season,1610612762,UTA,Utah Jazz,1610612759,SAS,San Antonio Spurs,88,106
0022400131,2024-10-31,Regular Season,1610612746,LAC,LA Clippers,1610612756,PHX,Phoenix Suns,119,125
0022400132,2024-11-01,Regular Season,1610612766,CHA,Charlotte Hornets,1610612738,BOS,Boston Celtics,109,124
0022400133,2024-11-01,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612753,ORL,Orlando Magic,120,109
0022400134,2024-11-01,Regular Season,1610612765,DET,Detroit Pistons,1610612752,NYK,New York Knicks,98,128
0022400135,2024-11-01,Regular Season,1610612737,ATL,Atlanta Hawks,1610612758,SAC,Sacramento Kings,115,123
0022400136,2024-11-01,Regular Season,1610612751,BKN,Brooklyn Nets,1610612741,CHI,Chicago Bulls,120,112
0022400137,2024-11-01,Regular Season,1610612761,TOR,Toronto Raptors,1610612747,LAL,Los Angeles Lakers,125,131
0022400138,2024-11-01,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612754,IND,Indiana Pacers,125,118
0022400139,2024-11-01,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612743,DEN,Denver Nuggets,119,116
0022400140,2024-11-01,Regular Season,1610612757,POR,Portland Trail Blazers,1610612760,OKC,Oklahoma City Thunder,114,137
0022400141,2024-11-02,Regular Season,1610612766,CHA,Charlotte Hornets,1610612738,BOS,Boston Celtics,103,113
0022400142,2024-11-02,Regular Season,1610612755,PHI,Philadelphia 76ers,1610612763,MEM,Memphis Grizzlies,107,124
0022400143,2024-11-02,Regular Season,1610612761,TOR,Toronto Raptors,1610612758,SAC,Sacramento Kings,131,128
0022400144,2024-11-02,Regular Season,1610612745,HOU,Houston Rockets,1610612744,GSW,Golden State Warriors,121,127
0022400145,2024-11-02,Regular Season,1610612749,MIL,Milwaukee Bucks,1610612739,CLE,Cleveland Cavaliers,113,114
0022400146,2024-11-02,Regular Season,1610612759,SAS,San Antonio Spurs,1610612750,MIN,Minnesota Timberwolves,113,103
0022400147,2024-11-02,Regular Season,1610612764,WAS,Washington Wizards,1610612748,MIA,Miami Heat,98,118
0022400148,2024-11-02,Regular Season,1610612743,DEN,Denver Nuggets,1610612762,UTA,Utah Jazz,129,103
0022400149,2024-11-02,Regular Season,1610612756,PHX,Phoenix Suns,1610612757,POR,Portland Trail Blazers,103,97
0022400150,2024-11-02,Regular Season,1610612746,LAC,LA Clippers,1610612760,OKC,Oklahoma City Thunder,92,105
0022400151,2024-11-03,Regular Season,1610612751,BKN,Brooklyn Nets,1610612765,DET,Detroit Pistons,92,106
0022400152,2024-11-03,Regular Season,1610612740,NOP,New Orleans Pelicans,1610612737,ATL,Atlanta Hawks,111,126
0022400153,2024-11-03,Regular Season,1610612742,DAL,Dallas Mavericks,1610612753,ORL,Orlando Magic,108,85
0022400154,2024-11-04,Regular Season,1610612739,CLE,Cleveland Cavaliers,1610612749,MIL,Milwaukee Bucks,116,114
0022400155,2024-11-04,Regular Season,1610612764,WAS,Washington Wizards,1610612744,GSW,Golden State Warriors,112,125
0022400156,2024-11-04,Regular Season,1610612765,DET,Detroit Pistons,1610612747,LAL,Los Angeles Lakers,115,103
0022400157,2024-11-04,Regular Season,1610612737,ATL,Atlanta Hawks,1610612738,BOS,Boston Celtics,93,123
0022400158,2024-11-04,Regular Season,1610612751,BKN,Brooklyn Nets,1610612763,MEM,Memphis Grizzlies,106,104
0022400159,2024-11-04,Regular Season,1610612748,MIA,Miami Heat,1610612758,SAC,Sacramento Kings,110,111
0022400160,2024-11-04,Regular Season,1610612741,CHI,Chicago Bulls,1610612762,UTA,Utah Jazz,126,135
0022400161,2024-11-04,Regular Season,1610612745,HOU,Houston Rockets,1610612752,NYK,New York Knicks,109,97
0022400162,2024-11-04,Regular Season,1610612750,MIN,Minnesota Timberwolves,1610612766,CHA,Charlotte Hornets,114,93
